losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0009688639547675848,0.86,0.862,0.862,0.9662
0.0012483823811635375,0.7935,0.7815,0.875,0.9818
0.0010688642505556345,0.733,0.7213333333333334,0.878,0.9892
0.0011984070297330618,0.67625,0.652,0.85,0.984
0.001150646130554378,0.6222,0.5916,0.904,0.9886
0.00100793840829283,0.6008333333333333,0.5628333333333333,0.897,0.992
0.0011686780489981174,0.5624285714285714,0.5151428571428571,0.895,0.9942
0.0010664818109944463,0.53025,0.4595,0.895,0.9904
0.0013854408171027899,0.5035555555555555,0.4216666666666667,0.895,0.9914
0.0014825237449258566,0.4697,0.3694,0.805,0.9806
