losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008001704118214548,0.877,0.877,0.877,0.9952
0.009905985556542873,0.798,0.7785,0.852,0.9984
0.018849171698093414,0.7183333333333334,0.6996666666666667,0.865,0.9998
0.028572969138622284,0.653,0.61575,0.812,0.9982
0.03511127084493637,0.5992,0.577,0.881,0.999
0.044575776904821396,0.58,0.532,0.887,0.9998
0.05480199679732323,0.546,0.4952857142857143,0.873,0.9992
0.0669480711221695,0.510375,0.450625,0.866,0.9996
0.07793127745389938,0.495,0.41888888888888887,0.866,0.9998
0.08589813113212585,0.4659,0.3765,0.787,0.998
