losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000601935142185539,0.882,0.884,0.884,0.9748
0.0017485853750258684,0.7455,0.7285,0.788,0.9688
0.0012602487113326788,0.7063333333333334,0.68,0.915,0.9892
0.0016777107957750559,0.66025,0.6145,0.86,0.9858
0.0010766115738078952,0.6326,0.5844,0.918,0.9914
0.0012570461258292198,0.5936666666666667,0.5288333333333334,0.876,0.9908
0.0012625925010070205,0.57,0.48742857142857143,0.903,0.9916
0.001163690467365086,0.516875,0.432,0.873,0.9896
0.001602014061063528,0.4961111111111111,0.40944444444444444,0.908,0.991
0.001222848310135305,0.4634,0.3662,0.868,0.9916
