losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0007390428800135851,0.875,0.882,0.882,0.997
0.008619927801191807,0.795,0.7715,0.847,0.9972
0.01463214959949255,0.7503333333333333,0.7513333333333333,0.874,0.9994
0.021094169467687607,0.6995,0.70175,0.826,0.9986
0.02351408824324608,0.6426,0.6456,0.895,0.9984
0.026758478954434395,0.6031666666666666,0.6091666666666666,0.889,0.9996
0.02912190370261669,0.5622857142857143,0.5567142857142857,0.859,0.9998
0.033137694001197815,0.513625,0.49425,0.858,0.9994
0.044489745050668716,0.48144444444444445,0.4524444444444444,0.88,0.9996
0.05524933338165283,0.4143,0.368,0.78,0.9986
