losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.001925322343595326,0.872,0.872,0.872,0.9964
0.008919285610318184,0.7935,0.7705,0.859,0.9984
0.018540386110544205,0.713,0.6976666666666667,0.873,0.9986
0.02981526218354702,0.657,0.6365,0.821,0.9978
0.0367867685854435,0.603,0.5764,0.882,0.9994
0.0470503605902195,0.5783333333333334,0.5435,0.883,1.0
0.06269378215074539,0.5397142857142857,0.49714285714285716,0.863,0.9994
0.06227169930934906,0.508,0.45175,0.854,0.9996
0.07639563083648682,0.495,0.43222222222222223,0.869,0.9998
0.08850482106208801,0.4589,0.3895,0.783,0.998
