losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006231787847355008,0.883,0.886,0.886,0.9954
0.009680968709290028,0.7945,0.7775,0.853,0.9966
0.01794620044529438,0.7183333333333334,0.707,0.875,0.9986
0.029285136610269547,0.6595,0.6375,0.835,0.9988
0.03649219498038292,0.616,0.584,0.874,0.9998
0.045434918254613876,0.5935,0.5506666666666666,0.881,0.9998
0.058873288333415985,0.5592857142857143,0.505,0.865,0.999
0.0664062425494194,0.524875,0.45525,0.862,0.9994
0.07524286210536957,0.5032222222222222,0.4282222222222222,0.869,0.9996
0.08578088879585266,0.4733,0.3858,0.787,0.998
