losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008463065023534,0.877,0.882,0.882,0.9936
0.008338616229593754,0.791,0.77,0.837,0.9978
0.015209288336336613,0.7503333333333333,0.7453333333333333,0.878,0.9988
0.0183150302618742,0.68075,0.681,0.821,0.9984
0.021206233650445938,0.635,0.6412,0.882,0.9982
0.029161876067519188,0.6063333333333333,0.6003333333333334,0.888,1.0
0.044487033039331436,0.5678571428571428,0.5592857142857143,0.87,0.9994
0.04978585243225098,0.5335,0.509,0.87,0.999
0.061590880155563354,0.5036666666666667,0.4727777777777778,0.878,0.9996
0.080604188144207,0.4608,0.4203,0.778,0.9978
