losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008144265157170594,0.88,0.881,0.881,0.9958
0.00973681453615427,0.794,0.7745,0.846,0.9968
0.018607283011078835,0.732,0.7106666666666667,0.869,0.9984
0.02740163914859295,0.68325,0.64525,0.833,0.9978
0.03695390745997429,0.623,0.5858,0.867,0.9988
0.043398577719926834,0.598,0.5478333333333333,0.899,0.9994
0.056671883910894394,0.562,0.5014285714285714,0.87,0.999
0.0602874830365181,0.529875,0.459375,0.859,0.9994
0.07418753951787949,0.504,0.43233333333333335,0.885,1.0
0.08565115928649902,0.4752,0.3907,0.773,0.998
