losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008466674480587244,0.859,0.859,0.859,0.994
0.0017303692875429988,0.802,0.79,0.869,0.9996
0.0017159110866487026,0.738,0.718,0.89,1.0
0.0024652418214827776,0.672,0.64675,0.852,0.9998
0.002107097767293453,0.6122,0.576,0.913,0.9998
0.0018920927541330457,0.5676666666666667,0.5255,0.919,1.0
0.0015283651882782578,0.5231428571428571,0.4615714285714286,0.903,0.9996
0.0020593120716512203,0.477125,0.3925,0.902,1.0
0.0019224683055654168,0.44822222222222224,0.3476666666666667,0.916,1.0
0.002210878301411867,0.3877,0.28,0.832,0.9986
