losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010920485947281122,0.838,0.838,0.838,0.9908
0.010177893564105034,0.7725,0.7605,0.859,0.9992
0.021048152819275856,0.7233333333333334,0.7076666666666667,0.849,0.999
0.03123394027352333,0.6815,0.65625,0.827,0.9988
0.039764780551195145,0.6104,0.5878,0.801,0.9986
0.05123092234134674,0.5883333333333334,0.5545,0.9,1.0
0.06051748991012573,0.547,0.5007142857142857,0.835,0.9994
0.06987472623586655,0.520375,0.4665,0.889,0.9994
0.07902439683675766,0.47988888888888886,0.42277777777777775,0.861,0.9994
0.08691123872995377,0.4522,0.388,0.848,0.9996
