losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.00044717564014717937,0.872,0.871,0.871,0.9952
0.0017767196986824274,0.752,0.7245,0.821,0.998
0.0020274268463253975,0.673,0.6486666666666666,0.869,0.9994
0.0021831057965755463,0.633,0.5945,0.898,1.0
0.0016662904527038336,0.6062,0.5468,0.92,0.9998
0.001529765548184514,0.5553333333333333,0.4746666666666667,0.912,1.0
0.0014227243373170495,0.5264285714285715,0.43442857142857144,0.914,0.9998
0.0015106608625501394,0.485875,0.388,0.901,1.0
0.001920797280035913,0.44044444444444447,0.33155555555555555,0.87,0.9996
0.0018036618130281568,0.4104,0.2853,0.888,1.0
