losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011236363789066672,0.861,0.865,0.865,0.9946
0.00916930940002203,0.7545,0.73,0.861,0.9984
0.0180817861109972,0.7143333333333334,0.6843333333333333,0.87,0.9978
0.02837393619120121,0.65575,0.619,0.853,0.9996
0.03905607387423515,0.6192,0.572,0.822,0.9984
0.049389030784368515,0.5785,0.5286666666666666,0.862,0.9994
0.058738674968481064,0.5475714285714286,0.49142857142857144,0.872,0.9998
0.06996190547943115,0.502625,0.4395,0.819,0.9982
0.07507027685642242,0.4716666666666667,0.4047777777777778,0.859,0.9994
0.08510151505470276,0.4613,0.3979,0.895,1.0
