losses_train,losses_eval,accuracies_eval,accuracies_train
1.949884295463562,3.665125244140625,0.286,0.298
1.6331508159637451,5.23807046508789,0.214,0.3977777777777778
1.7186853885650635,6.999109344482422,0.092,0.2995555555555556
