losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0004544803814496845,0.856,0.856,0.856,0.9954
0.01128165889531374,0.7235,0.707,0.761,0.995
0.02101202867925167,0.679,0.6533333333333333,0.894,0.9994
0.028816131874918938,0.622,0.59,0.828,0.9998
0.040669165551662445,0.594,0.5572,0.903,0.9992
0.04859320446848869,0.5461666666666667,0.5098333333333334,0.835,0.9998
0.05568540468811989,0.5277142857142857,0.4868571428571429,0.881,0.9998
0.07011115550994873,0.48225,0.437875,0.849,1.0
0.07653924822807312,0.4613333333333333,0.41644444444444445,0.893,0.9998
0.08337529748678207,0.4214,0.3829,0.821,0.9996
