losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0017787396209314466,0.859,0.858,0.858,0.9948
0.010941600427031517,0.785,0.7735,0.862,0.9982
0.018883712589740753,0.7063333333333334,0.705,0.788,0.9988
0.02533622458577156,0.654,0.665,0.874,0.9996
0.030675627291202545,0.612,0.6136,0.823,0.9986
0.027342455461621284,0.5756666666666667,0.573,0.849,0.999
0.033316005021333694,0.5531428571428572,0.5458571428571428,0.866,0.999
0.036161068826913834,0.52825,0.514625,0.87,0.999
0.04006784409284592,0.504,0.48877777777777776,0.894,1.0
0.03283423185348511,0.484,0.4692,0.896,0.9992
