losses_train,losses_eval,accuracies_eval
2.053701400756836,4.329695007324219,0.214
2.1058242321014404,3.8996068725585937,0.244
1.790648341178894,3.9962937622070314,0.296
1.7435017824172974,3.378360595703125,0.356
1.592931866645813,3.5754340209960938,0.328
