losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0015195568557828665,0.885,0.881,0.881,0.9948
0.01294055674225092,0.7345,0.697,0.785,0.9918
0.023072494193911552,0.6923333333333334,0.6373333333333333,0.89,0.9996
0.032845187932252884,0.64075,0.5715,0.848,1.0
0.03992508351802826,0.6178,0.5394,0.919,0.9998
0.04835115000605583,0.5806666666666667,0.48733333333333334,0.84,0.9998
0.058413609862327576,0.5557142857142857,0.46114285714285713,0.882,0.9998
0.0659005343914032,0.51825,0.4215,0.843,0.9996
0.06829372048377991,0.5,0.38911111111111113,0.868,0.9998
0.07870782911777496,0.4764,0.3557,0.82,0.9998
