losses_train,losses_eval,accuracies_eval
2.2066659927368164,7.792411516189575,0.056
1.839554786682129,11.018806840896607,0.07925
1.5722301006317139,8.50469986152649,0.09925
1.4723230600357056,9.309707954406738,0.12275
1.2543028593063354,9.680109350204468,0.12375
1.2067261934280396,9.410378325462341,0.14025
1.118385672569275,9.76516753578186,0.1325
1.3173383474349976,10.18763882637024,0.1315
1.1289567947387695,9.399324596405028,0.12675
0.9914065003395081,10.23497546863556,0.156
0.851514995098114,10.030996798038483,0.1675
0.7108978033065796,11.01787265110016,0.17575
0.7665039300918579,10.932096866130829,0.173
0.599348247051239,11.146074593544006,0.17525
0.7337638139724731,11.224601408481599,0.1745
