losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011740493355318904,0.885,0.886,0.886,0.9952
0.010993553325533867,0.7845,0.778,0.858,0.998
0.02050616778433323,0.7223333333333334,0.7036666666666667,0.874,0.999
0.0288979634642601,0.66,0.6335,0.813,0.9976
0.03810207173228264,0.6072,0.5742,0.887,0.9986
0.04740924760699272,0.5855,0.5425,0.897,0.9994
0.05978639796376228,0.5515714285714286,0.49642857142857144,0.871,0.999
0.06741690635681152,0.51825,0.446,0.862,0.999
0.08014380186796188,0.4888888888888889,0.41933333333333334,0.878,0.9998
0.08701416105031967,0.4619,0.3858,0.788,0.9986
