losses_train,losses_eval,accuracies_eval
2.132880210876465,10.960445198059082,0.06375
1.4770334959030151,13.857245235443115,0.1155
1.2885419130325317,12.312696151256562,0.138
1.1972987651824951,14.488891599655151,0.15275
0.9689112305641174,12.751570114135742,0.1555
1.013449788093567,12.386675209999085,0.156
0.8425066471099854,13.621163055419922,0.1595
0.7818475961685181,12.098669300556184,0.16675
0.8775523900985718,13.120830898284913,0.16275
0.887021541595459,12.072024849176406,0.188
0.7200661897659302,12.600776364326476,0.18125
0.6383956074714661,13.462354113578796,0.1885
0.6208488345146179,13.230395053863525,0.1825
0.558010458946228,13.516526556015014,0.185
0.5831211805343628,13.333497174739838,0.18925
0.5876543521881104,13.326293803691865,0.1885
0.44676634669303894,14.325816024780273,0.19625
0.3341814875602722,14.018591542243957,0.1955
0.5050508379936218,14.463465863227844,0.18925
0.48813366889953613,12.850615668773651,0.2005
0.4147501289844513,13.52940902519226,0.20175
0.4296511709690094,13.630343769073486,0.1925
0.5469617247581482,14.433340399742127,0.20075
0.3408094644546509,14.006581021785736,0.18925
0.3654406666755676,14.720805318355561,0.20375
0.32502585649490356,14.175488740205765,0.19125
0.23535224795341492,15.536870351552963,0.207
0.31003066897392273,14.04125417137146,0.194
0.3262464702129364,14.38397737789154,0.19625
0.29094070196151733,14.38365826845169,0.1895
0.259956955909729,14.811879893779755,0.1975
0.25096380710601807,15.876554847240447,0.18975
0.2633046507835388,15.692535673618316,0.2045
0.32596254348754883,15.025713798046112,0.201
0.23435404896736145,16.684043598175048,0.1995
0.1415412724018097,14.242673936843872,0.19825
0.31156259775161743,15.066339006900787,0.20625
0.2241194248199463,15.689264926433562,0.20325
0.19496014714241028,16.407880388975144,0.20425
0.1764342486858368,16.482459847688673,0.2015
0.2059006243944168,17.727775156974793,0.1965
0.15163114666938782,16.799531445980072,0.2035
0.15078693628311157,16.377342222690583,0.18825
0.18677400052547455,16.44984687280655,0.202
0.1504480391740799,16.78671387052536,0.19925
0.1375366449356079,16.492819298267364,0.2025
0.2330610752105713,16.036708773136137,0.20175
0.16114380955696106,16.578109141349792,0.2045
0.18701305985450745,15.884276964187622,0.209
0.0710013136267662,16.35751004266739,0.21375
0.03060135245323181,16.452175649642946,0.214
0.054558321833610535,16.749538937568666,0.2155
0.01906096190214157,17.241002154827118,0.21225
0.022117793560028076,17.23021815443039,0.21375
0.020399771630764008,17.592779003620148,0.2125
0.01322948932647705,17.843428634643555,0.2145
0.029020249843597412,17.791819007873535,0.213
0.018501974642276764,17.830716164588928,0.2155
0.035989291965961456,18.196603180885315,0.213
0.018004417419433594,18.32316310930252,0.2135
0.014598019421100616,18.481566507339476,0.214
0.05287090688943863,18.653893579006194,0.21175
0.05806499719619751,18.869855991840364,0.21275
0.010418832302093506,18.5619209318161,0.21375
0.026096738874912262,18.850266094207765,0.214
0.012945756316184998,18.756034777641297,0.214
0.010226346552371979,18.797384870529175,0.21225
0.020753078162670135,18.859774115085603,0.213
0.02715638279914856,18.872903367042543,0.21175
0.04240691661834717,19.006080132961273,0.212
