losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.001497386023402214,0.844,0.843,0.843,0.9926
0.0020900710951536894,0.7985,0.7855,0.903,0.9992
0.0018111119279637933,0.732,0.7223333333333334,0.89,1.0
0.00192849466111511,0.67875,0.6525,0.87,0.9998
0.0018128225347027183,0.6278,0.6024,0.904,1.0
0.0017208796925842762,0.5898333333333333,0.5383333333333333,0.914,1.0
0.002025729976594448,0.5491428571428572,0.463,0.897,1.0
0.0022814518306404352,0.486375,0.3995,0.858,1.0
0.0017415722832083702,0.44622222222222224,0.3413333333333333,0.898,1.0
0.0015923482133075595,0.4054,0.2941,0.91,1.0
