losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0007661161944270134,0.891,0.894,0.894,0.9944
0.009370239451527596,0.801,0.775,0.853,0.9978
0.015164920128881931,0.7473333333333333,0.7446666666666667,0.871,0.9998
0.018327435478568077,0.6915,0.68925,0.828,0.9976
0.02177458256483078,0.6322,0.6348,0.887,0.998
0.029381636530160904,0.6085,0.6165,0.88,0.999
0.03228925168514252,0.5734285714285714,0.5717142857142857,0.868,0.9992
0.032456234097480774,0.5375,0.5255,0.857,0.9992
0.04383664205670357,0.5098888888888888,0.4935555555555556,0.876,0.9994
0.04886822775006294,0.4659,0.4454,0.783,0.997
