losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.001609943457879126,0.879,0.881,0.881,0.9944
0.010178511962294579,0.791,0.7535,0.85,0.997
0.01654500514268875,0.7483333333333333,0.7283333333333334,0.871,0.9994
0.021186456084251404,0.69275,0.68675,0.829,0.9988
0.025377823039889336,0.6284,0.6368,0.877,0.999
0.02776762843132019,0.593,0.5938333333333333,0.897,1.0
0.028498787432909012,0.5694285714285714,0.5701428571428572,0.879,0.999
0.03278197720646858,0.517,0.51825,0.859,1.0
0.038956109434366226,0.48844444444444446,0.4851111111111111,0.865,0.9998
0.04156865179538727,0.4428,0.4359,0.775,0.9986
