losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010293580126017332,0.88,0.882,0.882,0.994
0.009668163023889065,0.7905,0.7725,0.847,0.9962
0.016248567029833794,0.7523333333333333,0.7463333333333333,0.883,0.9988
0.018193133175373077,0.6935,0.69425,0.82,0.9964
0.024953940883278847,0.6426,0.646,0.897,0.999
0.036087483167648315,0.6061666666666666,0.5933333333333334,0.896,1.0
0.048585399985313416,0.5708571428571428,0.5464285714285714,0.877,0.9994
0.05744914710521698,0.54325,0.510625,0.871,0.9992
0.06504076719284058,0.5226666666666666,0.48355555555555557,0.875,0.9998
0.08023327589035034,0.4856,0.4405,0.787,0.9976
