losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005938434624113142,0.872,0.875,0.875,0.9954
0.009350063279271126,0.79,0.772,0.86,0.9994
0.01840985380113125,0.7173333333333334,0.712,0.867,0.9986
0.02807222306728363,0.65125,0.63275,0.828,0.9994
0.03725114464759827,0.6138,0.5858,0.89,0.9982
0.04734901711344719,0.5835,0.5475,0.882,0.9998
0.05618828535079956,0.5461428571428572,0.5062857142857143,0.865,0.9992
0.066440150141716,0.515375,0.45875,0.848,1.0
0.07472710311412811,0.4761111111111111,0.43066666666666664,0.883,1.0
0.08610889315605164,0.4478,0.3868,0.78,0.9984
