losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008364497916772962,0.889,0.886,0.886,0.9924
0.008927945047616959,0.7955,0.779,0.848,0.997
0.012910730205476284,0.755,0.7503333333333333,0.874,0.9982
0.02003522403538227,0.706,0.7085,0.833,0.9968
0.02335326559841633,0.6548,0.654,0.881,0.9984
0.0319538451731205,0.614,0.6001666666666666,0.891,1.0
0.04235588014125824,0.573,0.5521428571428572,0.872,0.9994
0.05693411827087402,0.546375,0.513875,0.86,0.999
0.06179357320070267,0.517,0.48277777777777775,0.876,1.0
0.07713360339403152,0.4837,0.441,0.79,0.999
