losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.014568595215678215,-1.0,0.643,-1.0,0.6484
0.024338997900485992,-1.0,0.5196666666666667,-1.0,0.5191
0.02597455494105816,-1.0,0.4196666666666667,-1.0,0.40826666666666667
0.033497195690870285,-1.0,0.3934,-1.0,0.36935
0.0344039686024189,-1.0,0.34046666666666664,-1.0,0.33044
0.05081430450081825,0.251625,0.172125,0.706,0.7134
0.06495019793510437,0.2328235294117647,0.1451764705882353,0.688,0.694
0.08604510128498077,0.2083888888888889,0.11277777777777778,0.672,0.7164
0.0972311794757843,0.20210526315789473,0.11189473684210527,0.67,0.6916
0.12170647084712982,0.19735,0.11105,0.564,0.5838
