losses_train,losses_eval,accuracies_eval
2.319632053375244,9.922449035644531,0.064
2.3402721881866455,4.596354614257812,0.1
2.315666913986206,4.596078002929688,0.1
2.3079609870910645,4.5962056579589845,0.1
2.311399221420288,4.597758514404297,0.1
2.329970359802246,4.59680419921875,0.1
2.313248634338379,4.596210357666016,0.1
2.330322742462158,4.597340606689453,0.1
2.335019826889038,4.599304443359375,0.1
2.322477340698242,4.596694458007812,0.1
2.338104248046875,4.598089050292969,0.1
2.3324575424194336,4.5998789367675785,0.1
2.3082449436187744,4.5960523071289066,0.1
2.325284004211426,4.598095458984375,0.1
2.3232269287109375,4.59702587890625,0.1
