losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010338523425161839,0.877,0.877,0.877,0.996
0.012082974426448345,0.73,0.693,0.778,0.996
0.022534022107720375,0.668,0.61,0.834,0.9984
0.030101384967565536,0.618,0.5565,0.851,0.9998
0.039376746863126755,0.6012,0.5356,0.893,0.9994
0.0458587221801281,0.5745,0.49383333333333335,0.903,0.9996
0.051909349858760834,0.548,0.45257142857142857,0.87,0.9994
0.06311710178852081,0.5285,0.421625,0.865,0.9996
0.06930194050073624,0.49322222222222223,0.3758888888888889,0.817,0.9996
0.07704047113656998,0.4693,0.3495,0.842,0.9998
