losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008590242359787226,0.852,0.847,0.847,0.9526
0.0008337607723660767,0.7985,0.7945,0.887,0.9826
0.0012462155427783728,0.7256666666666667,0.7083333333333334,0.83,0.9828
0.0009997566230595112,0.6855,0.6615,0.874,0.988
0.0014976952224969864,0.6346,0.5916,0.861,0.9844
0.0013100364012643695,0.5883333333333334,0.5386666666666666,0.877,0.99
0.0012017176486551762,0.5647142857142857,0.508,0.88,0.9904
0.0011779897613450885,0.524125,0.459125,0.882,0.9904
0.0010383392218500376,0.49833333333333335,0.4117777777777778,0.908,0.9936
0.0009764624992385507,0.4689,0.3778,0.913,0.9938
