losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0030253841541707516,0.836,0.836,0.836,0.9904
0.014068016782402992,0.773,0.749,0.88,0.9926
0.023115690797567368,0.7206666666666667,0.6966666666666667,0.867,0.9998
0.03093581087887287,0.671,0.63625,0.83,1.0
0.04237319901585579,0.6294,0.5808,0.858,0.9998
0.04765470698475838,0.59,0.5345,0.891,0.9998
0.05438710004091263,0.5642857142857143,0.4897142857142857,0.858,1.0
0.06264310330152512,0.50825,0.431,0.821,0.9994
0.06878600269556046,0.48688888888888887,0.39811111111111114,0.86,1.0
0.08180223405361176,0.4664,0.3624,0.849,0.9994
