losses_train,losses_eval,accuracies_eval
1.6559174060821533,5.417823669433594,0.087
1.5435500144958496,4.9772946166992185,0.092
1.4945096969604492,5.06957470703125,0.1
1.6893099546432495,5.007842895507813,0.1
1.5682042837142944,5.057672790527343,0.1
1.6017189025878906,4.951023010253906,0.101
1.5622929334640503,5.0169287719726565,0.1
1.5607364177703857,5.044177917480469,0.1
1.5659613609313965,5.03458251953125,0.1
1.6401097774505615,5.100831237792969,0.1
1.5400689840316772,5.129133483886719,0.1
1.6021493673324585,5.190759399414063,0.1
1.5222417116165161,5.199818908691406,0.1
1.4897278547286987,5.233542358398437,0.1
1.5205278396606445,5.230829345703125,0.1
