losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008202999015338719,0.887,0.892,0.892,0.994
0.010545131750404835,0.79,0.769,0.85,0.9976
0.014335247687995434,0.736,0.7333333333333333,0.881,0.999
0.022269871085882187,0.68075,0.68675,0.826,0.9986
0.024761542677879333,0.6332,0.6372,0.884,0.9984
0.03509550169110298,0.604,0.6035,0.89,1.0
0.04440579190850258,0.5672857142857143,0.558,0.883,0.9992
0.048711322247982025,0.537875,0.51625,0.87,0.9992
0.0600033737719059,0.5143333333333333,0.48233333333333334,0.876,0.9998
0.0712849572300911,0.4799,0.4496,0.8,0.9986
