losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000550882366951555,0.889,0.889,0.889,0.9968
0.008760928176343441,0.7965,0.7755,0.864,0.9982
0.01517921406775713,0.7366666666666667,0.737,0.869,0.999
0.02531278133392334,0.67975,0.6675,0.829,0.9982
0.0327751487493515,0.6222,0.6086,0.878,0.9996
0.04137135297060013,0.5885,0.5625,0.892,0.9996
0.056566476821899414,0.5652857142857143,0.5245714285714286,0.856,0.9996
0.06421109288930893,0.52525,0.485625,0.848,0.9994
0.07608156651258469,0.5014444444444445,0.4538888888888889,0.87,0.9996
0.09025132656097412,0.4816,0.4122,0.787,0.998
