losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008708980749361217,0.879,0.88,0.88,0.996
0.013512743636965752,0.7275,0.7105,0.767,0.9944
0.02158588357269764,0.6873333333333334,0.6566666666666666,0.891,0.9996
0.032726943492889404,0.63225,0.59225,0.818,0.9984
0.04069950804114342,0.6056,0.555,0.919,0.9998
0.05282360315322876,0.568,0.5108333333333334,0.837,0.9994
0.06505801528692245,0.5471428571428572,0.486,0.893,0.9992
0.07202231138944626,0.508625,0.437,0.852,0.9996
0.07323365658521652,0.4862222222222222,0.4081111111111111,0.878,0.9998
0.09182801842689514,0.4613,0.379,0.842,0.9994
