losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005167442141100764,0.881,0.881,0.881,0.9964
0.009239747188985348,0.787,0.775,0.853,0.998
0.017119063064455986,0.7416666666666667,0.745,0.873,0.999
0.020920846611261368,0.69075,0.68875,0.833,0.9988
0.022633139044046402,0.6318,0.6324,0.896,0.999
0.02718987688422203,0.6036666666666667,0.6046666666666667,0.894,0.9996
0.030482973903417587,0.5792857142857143,0.5668571428571428,0.88,0.9994
0.035172052681446075,0.5285,0.51725,0.866,0.9992
0.03810076788067818,0.48966666666666664,0.4697777777777778,0.895,0.9994
0.04732465744018555,0.4562,0.429,0.798,0.998
