losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0014410424046218395,0.878,0.884,0.884,0.9948
0.008804844692349434,0.7995,0.777,0.859,0.9956
0.015546085312962532,0.7423333333333333,0.743,0.865,0.998
0.019319050014019012,0.68775,0.68875,0.807,0.9974
0.025796467438340187,0.6436,0.6396,0.88,0.9988
0.036519087851047516,0.5975,0.5785,0.888,0.9998
0.04221529886126518,0.5645714285714286,0.5307142857142857,0.869,0.9992
0.06145675480365753,0.52425,0.4875,0.875,0.9998
0.06800878047943115,0.4941111111111111,0.45022222222222225,0.881,1.0
0.08258204907178879,0.4562,0.4179,0.783,0.9982
