losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006517988513223827,0.873,0.879,0.879,0.9952
0.00960960891097784,0.7875,0.7705,0.861,0.9984
0.019024427980184555,0.7143333333333334,0.7106666666666667,0.846,0.9992
0.028726963326334953,0.65625,0.6305,0.821,0.9978
0.036686863750219345,0.6076,0.5806,0.874,0.9988
0.047762975096702576,0.5835,0.5445,0.871,0.999
0.06130678206682205,0.535,0.49557142857142855,0.861,0.9988
0.06484236568212509,0.5075,0.451875,0.86,0.9992
0.0764661505818367,0.48355555555555557,0.4176666666666667,0.874,0.9996
0.08802202343940735,0.4445,0.3854,0.789,0.9978
