losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0009108610101975501,0.89,0.89,0.89,0.9922
0.010672168806195259,0.7875,0.7815,0.85,0.9976
0.022274011746048927,0.72,0.712,0.867,0.9996
0.029931053519248962,0.6595,0.636,0.816,0.9986
0.04122734069824219,0.6142,0.5858,0.882,0.9994
0.047749485820531845,0.587,0.546,0.863,1.0
0.0590398833155632,0.5575714285714286,0.49842857142857144,0.87,0.9996
0.06517975777387619,0.5325,0.46025,0.862,0.9992
0.07752933353185654,0.5078888888888888,0.4262222222222222,0.875,1.0
0.09023173898458481,0.4781,0.3916,0.804,0.9984
