losses_train,losses_eval,accuracies_eval,accuracies_train
2.2660882472991943,4.434517303466797,0.123,0.134
1.9977046251296997,6.188547615051269,0.125,0.2474
1.3312880992889404,10.559004325866699,0.17433333333333334,0.5364
