losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0016260850243270397,0.833,0.832,0.832,0.991
0.010111209005117416,0.746,0.7305,0.841,0.9966
0.0206814706325531,0.7086666666666667,0.6833333333333333,0.842,0.9996
0.02931254357099533,0.65775,0.614,0.841,0.9994
0.038384053856134415,0.608,0.5748,0.866,0.9996
0.04853000119328499,0.5716666666666667,0.5298333333333334,0.856,0.9982
0.05693189799785614,0.5347142857142857,0.48214285714285715,0.811,0.9996
0.06480523198843002,0.5105,0.44925,0.888,1.0
0.07520859688520432,0.48355555555555557,0.41844444444444445,0.843,0.9994
0.09248588979244232,0.4568,0.392,0.844,0.9994
