losses_train,losses_eval,accuracies_eval
1.8664730787277222,6.488247879028321,0.179
1.45095694065094,7.179204437255859,0.241
1.306014895439148,6.390748672485351,0.241
1.365984320640564,6.335084838867187,0.255
1.18691885471344,6.721315887451172,0.269
1.137267827987671,6.7975148010253905,0.277
1.0255004167556763,6.265146133422852,0.292
1.016757607460022,6.538047134399414,0.287
0.9100386500358582,6.670863121032715,0.308
0.8743403553962708,6.6714022216796875,0.286
0.8501431345939636,6.990110977172852,0.317
0.9817394018173218,6.423257659912109,0.306
0.9087576270103455,7.134596260070801,0.326
0.65957111120224,6.848508331298828,0.312
0.5899486541748047,6.997016174316406,0.332
