losses_train,losses_eval,accuracies_eval,accuracies_train
2.039278507232666,4.061421936035156,0.244,0.24666666666666667
1.7747364044189453,5.522237365722656,0.177,0.34244444444444444
1.7934211492538452,6.099390625,0.112,0.34955555555555556
