losses_train,losses_eval,accuracies_eval,accuracies_train
1.790913462638855,3.654015625,0.242,0.2813333333333333
1.564518928527832,5.616665084838867,0.198,0.38333333333333336
1.6351388692855835,6.80963525390625,0.11466666666666667,0.39266666666666666
