losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005464231362566352,0.888,0.887,0.887,0.9952
0.009383533149957657,0.793,0.7725,0.858,0.9982
0.01934097707271576,0.7226666666666667,0.7076666666666667,0.862,0.999
0.0294805895537138,0.66575,0.641,0.809,0.9986
0.037250176072120667,0.6164,0.5824,0.889,0.9994
0.041608553379774094,0.5851666666666666,0.5483333333333333,0.892,0.9996
0.056299418210983276,0.5458571428571428,0.5012857142857143,0.861,0.999
0.061269454658031464,0.51375,0.45675,0.864,0.9996
0.07257890701293945,0.4875555555555556,0.4235555555555556,0.856,1.0
0.08319883048534393,0.4533,0.3913,0.783,0.9976
