losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012753426562994719,0.871,0.878,0.878,0.9942
0.010799024254083633,0.7865,0.776,0.844,0.9972
0.019299058243632317,0.713,0.7093333333333334,0.863,0.9982
0.02924073301255703,0.65525,0.64125,0.813,0.9992
0.036577258259058,0.602,0.5882,0.884,0.9996
0.047886598855257034,0.572,0.5428333333333333,0.88,0.9996
0.05771268531680107,0.5355714285714286,0.49685714285714283,0.864,0.9992
0.06874887645244598,0.5045,0.455125,0.867,0.9994
0.07444651424884796,0.4697777777777778,0.4242222222222222,0.878,1.0
0.08681848645210266,0.4385,0.3839,0.796,0.9988
