losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006878969143144786,0.886,0.89,0.89,0.9952
0.0096749197691679,0.7915,0.7765,0.855,0.9976
0.018646545708179474,0.7266666666666667,0.7083333333333334,0.862,0.9992
0.027613414451479912,0.66375,0.6345,0.828,0.9986
0.036700353026390076,0.6228,0.5912,0.89,0.9988
0.044887006282806396,0.594,0.5505,0.889,0.9998
0.05700846388936043,0.5605714285714286,0.4962857142857143,0.866,0.999
0.06225587800145149,0.521375,0.459875,0.871,0.9992
0.07802040129899979,0.49533333333333335,0.4275555555555556,0.882,1.0
0.08107190579175949,0.4631,0.3854,0.773,0.9978
