losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011034914059564471,0.88,0.879,0.879,0.9948
0.008730800822377205,0.797,0.779,0.848,0.997
0.01640576869249344,0.7523333333333333,0.7463333333333333,0.877,0.9982
0.021423129364848137,0.693,0.69175,0.81,0.9966
0.0242445170879364,0.64,0.6408,0.893,0.9994
0.029175976291298866,0.6101666666666666,0.6126666666666667,0.878,0.9996
0.04135024920105934,0.5741428571428572,0.5672857142857143,0.886,0.9992
0.04856941103935242,0.538125,0.51175,0.858,0.9994
0.059903644025325775,0.5097777777777778,0.47733333333333333,0.867,0.9998
0.07643423974514008,0.4748,0.4324,0.804,0.9986
