losses_train,losses_eval,accuracies_eval,accuracies_eval_curr,accuracies_train
0.03376540169119835,0.7471029968261719,0.812,0.846,0.9924444444444445
0.021944060921669006,12.551014671325683,0.379,0.797,0.9977777777777778
0.0060813650488853455,14.94627123260498,0.30666666666666664,0.9,0.9988888888888889
0.013139359652996063,13.88898323059082,0.209,0.828,0.9948888888888889
0.0021361559629440308,17.89579947128296,0.1688,0.848,0.9975555555555555
0.012548074126243591,16.32700283432007,0.13866666666666666,0.831,0.9971111111111111
0.03776969760656357,19.275015097481862,0.11542857142857142,0.811,0.9913333333333333
0.03586720675230026,17.77186813354492,0.1015,0.815,0.9931111111111111
0.014393240213394165,19.582503096050687,0.09622222222222222,0.842,0.9935555555555555
0.0316639170050621,18.294862616729738,0.087,0.871,0.9968888888888889
