losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.002104521729052067,0.888,0.89,0.89,0.995
0.010306505486369133,0.72,0.7105,0.756,0.9964
0.016663892194628716,0.6896666666666667,0.6813333333333333,0.883,0.9998
0.02393723838031292,0.63175,0.63975,0.837,0.9988
0.02710532210767269,0.602,0.6132,0.895,0.9996
0.03611992672085762,0.5656666666666667,0.5726666666666667,0.835,0.999
0.03615545108914375,0.5498571428571428,0.551,0.895,0.9982
0.040486760437488556,0.506375,0.50675,0.855,0.9992
0.035368893295526505,0.47744444444444445,0.47733333333333333,0.885,0.9998
0.03680477291345596,0.4621,0.4546,0.825,0.9992
