losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010267948964610696,0.871,0.871,0.871,0.996
0.007659872528165579,0.7545,0.746,0.823,0.9652
0.006973550654947758,0.6806666666666666,0.6696666666666666,0.83,0.9714
0.008658788166940212,0.618,0.59325,0.791,0.958
0.010641085915267467,0.5754,0.5446,0.851,0.9662
0.008494824171066284,0.5531666666666667,0.51,0.859,0.9774
0.013907051645219326,0.5227142857142857,0.4772857142857143,0.837,0.9634
0.01112997904419899,0.501,0.45,0.828,0.9638
0.01012064702808857,0.48388888888888887,0.429,0.841,0.9582
0.011283382773399353,0.4547,0.397,0.733,0.9118
