losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005094773368909955,0.873,0.875,0.875,0.9958
0.00975523330271244,0.7715,0.77,0.851,0.999
0.019408782944083214,0.7173333333333334,0.7236666666666667,0.86,0.9994
0.02474115788936615,0.67375,0.66975,0.821,0.9978
0.02470831386744976,0.629,0.6368,0.882,0.999
0.030590450391173363,0.602,0.6101666666666666,0.883,0.999
0.040485113859176636,0.5677142857142857,0.5621428571428572,0.862,1.0
0.04788988083600998,0.530875,0.513,0.858,0.9988
0.06411567330360413,0.51,0.4846666666666667,0.876,0.9996
0.07653321325778961,0.4643,0.4252,0.771,0.9982
