losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.008924588561058044,0.873,0.874,0.874,0.9978
0.5660744905471802,0.7545,0.7765,0.846,0.9712
0.08329595625400543,0.696,0.6923333333333334,0.859,0.9972
0.12251731753349304,0.632,0.6045,0.803,0.9946
0.05548492819070816,0.5794,0.5308,0.886,0.9986
0.05917583778500557,0.5396666666666666,0.49716666666666665,0.883,0.9994
0.05829699710011482,0.515,0.46714285714285714,0.841,0.9984
0.045155372470617294,0.47975,0.419,0.84,0.9986
0.060387976467609406,0.4464444444444444,0.39311111111111113,0.85,0.9984
0.050247881561517715,0.4185,0.3552,0.755,0.9976
