losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006838606204837561,0.881,0.887,0.887,0.9932
0.0006458968273364007,0.742,0.7495,0.878,0.9998
0.0006489431252703071,0.5763333333333334,0.511,0.908,1.0
0.0007194933132268488,0.42725,0.30475,0.867,0.9996
0.0009852644288912416,0.353,0.2118,0.916,0.9996
0.0005245303618721664,0.2848333333333333,0.15583333333333332,0.908,1.0
0.0005595582770183682,0.2342857142857143,0.13057142857142856,0.893,0.9998
0.0007325659389607608,0.2185,0.1135,0.883,0.9996
0.000614573888015002,0.2001111111111111,0.10366666666666667,0.929,1.0
0.00047869651461951435,0.153,0.0793,0.815,0.9986
