losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006697337375953794,0.881,0.877,0.877,0.9952
0.0101011348888278,0.598,0.788,0.847,0.998
0.021071238443255424,0.456,0.72,0.864,0.9996
0.030545257031917572,0.33075,0.638,0.82,0.9986
0.03661372885107994,0.1122,0.5814,0.868,0.9986
0.046002477407455444,0.098,0.5493333333333333,0.87,0.9994
0.06055822595953941,0.046714285714285715,0.503,0.864,0.9996
0.06632921099662781,0.05325,0.452125,0.858,0.9994
0.07541017234325409,0.04911111111111111,0.4275555555555556,0.868,0.9994
0.08652126789093018,0.0188,0.3878,0.8,0.9982
