losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008841516100801528,0.887,0.888,0.888,0.9944
0.009646709077060223,0.7805,0.7775,0.849,0.998
0.02096862718462944,0.719,0.7063333333333334,0.862,0.999
0.029894890263676643,0.6565,0.636,0.832,0.9984
0.0360235795378685,0.6138,0.5904,0.882,0.9988
0.04728566110134125,0.5911666666666666,0.5453333333333333,0.871,1.0
0.058359336107969284,0.5608571428571428,0.5057142857142857,0.859,0.9994
0.06674674898386002,0.523625,0.458125,0.864,0.9988
0.07106844335794449,0.5027777777777778,0.43222222222222223,0.863,0.9998
0.08519551903009415,0.4675,0.3796,0.771,0.998
