losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011712333653122187,0.872,0.879,0.879,0.9954
0.011365354061126709,0.7835,0.78,0.847,0.9974
0.01887810230255127,0.7106666666666667,0.7006666666666667,0.865,0.9992
0.02944832481443882,0.65475,0.628,0.808,0.9986
0.037449102848768234,0.5974,0.5712,0.873,0.9978
0.04759697988629341,0.5748333333333333,0.5311666666666667,0.877,0.9996
0.05865713953971863,0.5378571428571428,0.48814285714285716,0.852,0.999
0.06625156849622726,0.504875,0.438625,0.856,0.9996
0.07370486855506897,0.4802222222222222,0.4142222222222222,0.868,0.9996
0.0907609760761261,0.443,0.3757,0.774,0.9984
