losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010697481920942664,0.883,0.886,0.886,0.9958
0.008157140575349331,0.806,0.7815,0.856,0.9984
0.01481847744435072,0.747,0.742,0.871,0.9994
0.018259532749652863,0.69325,0.695,0.84,0.9976
0.029806634411215782,0.642,0.6328,0.879,0.9994
0.03446626663208008,0.6086666666666667,0.5961666666666666,0.883,0.9996
0.046038586646318436,0.569,0.5552857142857143,0.874,0.9996
0.05548633635044098,0.537375,0.50675,0.847,0.9992
0.06744660437107086,0.5177777777777778,0.48044444444444445,0.872,0.9996
0.07791785895824432,0.4924,0.4487,0.783,0.9978
