losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0018615929875522852,0.811,0.81,0.81,0.9842
0.011972665786743164,0.715,0.714,0.808,0.9948
0.021852537989616394,0.6416666666666667,0.6266666666666667,0.794,0.9952
0.033019278198480606,0.611,0.5935,0.875,0.9996
0.04168503358960152,0.5862,0.5618,0.875,0.9996
0.0503745935857296,0.5543333333333333,0.5165,0.861,0.9998
0.05862078070640564,0.5244285714285715,0.49128571428571427,0.897,0.9998
0.07232359051704407,0.497125,0.460125,0.861,0.9998
0.07833527773618698,0.46755555555555556,0.4221111111111111,0.873,0.9994
0.08529701083898544,0.4554,0.4002,0.858,1.0
