losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006192655418999493,0.881,0.889,0.889,0.9964
0.010741308331489563,0.791,0.773,0.852,0.999
0.01923358254134655,0.7196666666666667,0.7106666666666667,0.864,0.999
0.029578296467661858,0.65,0.63975,0.828,0.999
0.038935545831918716,0.5964,0.5826,0.87,0.9992
0.04609538987278938,0.566,0.5396666666666666,0.871,0.9998
0.055348917841911316,0.5335714285714286,0.5018571428571429,0.859,0.9992
0.06243828311562538,0.5045,0.45625,0.86,0.9994
0.07834172248840332,0.48255555555555557,0.4351111111111111,0.889,0.9996
0.08763816952705383,0.4487,0.3913,0.783,0.9976
