losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010989423608407378,0.837,0.837,0.837,0.9862
0.009582464583218098,0.773,0.757,0.869,0.998
0.020734550431370735,0.6923333333333334,0.6736666666666666,0.823,0.9982
0.030198464170098305,0.638,0.61575,0.863,0.999
0.03818582370877266,0.6046,0.5696,0.869,0.999
0.04487339034676552,0.5576666666666666,0.5133333333333333,0.836,0.9992
0.056287731975317,0.5354285714285715,0.48828571428571427,0.887,0.9992
0.06242075935006142,0.525875,0.4635,0.914,0.9994
0.07517845928668976,0.499,0.43933333333333335,0.841,0.9998
0.08266538381576538,0.4719,0.4016,0.805,0.9992
