losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005378756322897971,0.89,0.889,0.889,0.9958
0.0081533994525671,0.797,0.779,0.861,0.9972
0.015272894874215126,0.7503333333333333,0.7473333333333333,0.868,0.9982
0.022455304861068726,0.69975,0.69,0.823,0.9984
0.0312567763030529,0.6404,0.6166,0.886,0.9992
0.040194060653448105,0.6083333333333333,0.5788333333333333,0.882,0.9998
0.05200238525867462,0.5775714285714286,0.5308571428571428,0.871,0.9992
0.060786355286836624,0.536,0.49075,0.868,0.9996
0.06999224424362183,0.519,0.4592222222222222,0.873,0.9996
0.08463931828737259,0.4845,0.4274,0.795,0.9986
