losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012212665751576424,0.872,0.868,0.868,0.9944
0.010340483859181404,0.7835,0.7745,0.851,0.9982
0.020058881491422653,0.7126666666666667,0.6966666666666667,0.803,0.9986
0.030412087216973305,0.6555,0.62825,0.867,0.9996
0.03942140191793442,0.6076,0.5698,0.83,0.9994
0.04614565894007683,0.5696666666666667,0.524,0.854,0.9998
0.05413416773080826,0.5455714285714286,0.48428571428571426,0.865,0.9984
0.06673800200223923,0.520875,0.445,0.861,0.9994
0.07558488845825195,0.49566666666666664,0.4121111111111111,0.89,1.0
0.08432181924581528,0.4775,0.3927,0.902,0.9998
