losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011713632848113775,0.877,0.875,0.875,0.9964
0.00855010375380516,0.794,0.777,0.844,0.9972
0.016583317890763283,0.7356666666666667,0.7186666666666667,0.87,0.999
0.0268191397190094,0.672,0.64325,0.811,0.999
0.03703288361430168,0.6206,0.5822,0.878,0.9992
0.041362494230270386,0.5946666666666667,0.5448333333333333,0.891,0.9998
0.056943319737911224,0.5557142857142857,0.4908571428571429,0.86,0.999
0.05687430128455162,0.519625,0.450875,0.87,0.9996
0.07332366704940796,0.4831111111111111,0.41388888888888886,0.862,0.9998
0.08687885105609894,0.4373,0.3658,0.788,0.9968
